Feature ID	Taxon	Confidence
888114ef6264918efb4c8ba187e57a20	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__	0.9890771698834459
a828bebd84c2a067d8a0f1a1948c06c1	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae	0.9999961411091414
e3e1502c8facf07d3a2ccf9b569be064	k__Bacteria	0.9433594920028603
dc97cb0e19b24def24e564f2b6851454	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Achromobacter; s__	0.9327061123433642
5a027a22ac1d42c99a7c1651b8647b41	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter; s__brunescens	0.8814451334050497
963774367e794cdac451ab30692cd97f	k__Bacteria	0.9348044673477318
84dcbada929eb1589a455b2cbc306107	k__Bacteria	0.9584544193886586
52ef3546a0d50c202f36e9cc537b86ea	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae	0.999987412880746
5e2ef516afa7e7a3ca5208b30fbc4dc7	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Sporichthyaceae; g__; s__	0.7328322279856991
e71857d1b13577550d68d6666f6676bc	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9999917339443283
9795b2ba9d329542590854eeebfa4e0a	k__Bacteria	0.9487559776460753
c836b16ff069e1200438babef1caad0e	k__Bacteria	0.9510575036522418
7a26e29fc6a08f3239a3cf239654fa61	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__	0.9999811983181949
d7683f75498dbe51a35afe97f5ad2261	k__Bacteria	0.94269933912877
09ef68ebc96c4ac58e78bd9d5b109c48	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Luteibacter; s__rhizovicinus	0.9976842936446905
93a0b82202823ec25f58bd5340ea1b15	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__	0.9996322897835731
5f45e76938a590e64e94a8e263968478	k__Bacteria	0.9561894706136143
e8e17dd714c0f844472dbfdff3608f10	k__Bacteria	0.9242427872272803
373aec6062f841816d35c8403bc04f0f	k__Bacteria	0.9531505967370489
5ea5af86c654eb6c6d4415efeb5153da	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Sporosarcina; s__ginsengi	0.7035164206505464
f56fa5612cf6154dbf84aee63e905ad7	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9999409734872664
